index,season,competition_id,competition_name,competition_league,gender,game_id,game_type,game_group_id,game_group,half,summary,action_title,down,down_desc,down_after,down_after_desc,yards_to_go,yards_to_go_after,possession_time,home_team,away_team,home_score,away_score,stream_url,passer,receiver,rusher,tackle_player,interception_player,sack_player,play_result,penalty,safety,pass_depth,play_location,air_yards,yards_after_catch,drive_id,play_id,half_end,play_type,complete_pass,interception,touchdown,point_after,point_after_success,def_touchdown,one_point_conv_success,two_point_conv_success,defensive_two_point_conv,scoring_play,posteam,defteam,posteam_after,defteam_after,yardline_50,yardline_50_after,yards_gained,yards_to_go_simple,first_down,scoring_play_team,home_team_points,away_team_points,home_team_score,away_team_score,posteam_score,defteam_score,score_differential
270,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #87 Kristin Adrian for 7 yards to the GER24, #87 Kristin Adrian run for 3 yards<em> to</em><em> ITA23</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by #16 Marcucci Martika<strong>. 1st down Germany</strong>",10 yard pass,2,2nd,1,1st,8,23,3:43,17,13,16,19,Unknown,11,87,,16,,,complete,0,0,,,7,3,2,10,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,17,27,10,2,1,,,,0,0,0,0,0
271,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#30 Saskia Nühse  pass incomplete to #87 Kristin Adrian for 0 yards to the ITA18,Pass incomplete,1,1st,2,2nd,23,23,3:43,17,13,16,19,Unknown,30,,,,,,incomplete,0,0,,,0,0,2,11,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,27,27,0,5,0,,,,0,0,0,0,0
272,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #87 Kristin Adrian for 8 yards to the ITA15, #87 Kristin Adrian run for no gain<em> to</em><em> ITA15</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #99 Zocca Giada",8 yard pass,2,2nd,3,3rd,23,15,3:43,17,13,16,19,Unknown,11,87,,99,,,complete,0,0,,,8,0,2,12,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,27,35,8,5,0,,,,0,0,0,0,0
273,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#11 Stefanie Thiele  pass incomplete to #7 Kyra Fischer for 0 yards to the ITA5,Pass incomplete,3,3rd,4,4th,15,15,3:43,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,2,13,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,35,35,0,3,0,,,,0,0,0,0,0
274,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #7 Kyra Fischer for 5 yards to the ITA10, #7 Kyra Fischer run for no gain<em> to</em><em> ITA10</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #99 Zocca Giada. Time left 12:03",null yard pass,4,4th,1,1st,15,20,3:43,17,13,16,19,Unknown,11,7,,99,,,complete,0,0,,left,5,0,2,14,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,13,17,35,40,5,3,0,,,,0,0,0,0,0
275,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #54 Mengo Marta for 0 yards to the ITA5, #54 Mengo Marta run for no gain<em> to</em><em> ITA5</em><em> for no gain</em>, tackled by #9 Saskia Macharia",Pass for no gain,1,1st,2,2nd,20,20,2:56,17,13,16,19,Unknown,11,54,,9,,,complete,0,0,,,0,0,3,15,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,5,5,0,4,0,,,,0,0,0,0,0
276,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #93 Radisavljević Aleksandra for 9 yards to the ITA14, #93 Radisavljević Aleksandra run for no gain<em> to</em><em> ITA14</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #27 Dora Jung",9 yard pass,2,2nd,3,3rd,20,11,2:56,17,13,16,19,Unknown,11,93,,27,,,complete,0,0,,,9,0,3,16,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,5,14,9,4,0,,,,0,0,0,0,0
277,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #54 Mengo Marta for 8 yards to the ITA22, #54 Mengo Marta run for no gain<em> to</em><em> ITA22</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #2 Anne Streil",8 yard pass,3,3rd,4,4th,11,3,2:56,17,13,16,19,Unknown,11,54,,2,,,complete,0,0,,,8,0,3,17,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,14,22,8,3,0,,,,0,0,0,0,0
278,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #93 Radisavljević Aleksandra for 5 yards to the GER23, #93 Radisavljević Aleksandra run for no gain<em> to</em><em> GER23</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #9 Saskia Macharia<strong>. 1st down Italy</strong>",5 yard pass,4,4th,1,1st,3,23,2:56,17,13,16,19,Unknown,11,93,,9,,,complete,0,0,,,5,0,3,18,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,22,27,5,1,1,,,,0,0,0,0,0
279,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #99 Zocca Giada for 7 yards to the GER16, #99 Zocca Giada run for no gain<em> to</em><em> GER16</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #9 Saskia Macharia",7 yard pass,1,1st,2,2nd,23,16,2:56,17,13,16,19,Unknown,11,99,,9,,,complete,0,0,,,7,0,3,19,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,27,34,7,5,0,,,,0,0,0,0,0
280,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass intercepted to #9 Saskia Macharia for 11 yards to the GER5, #9 Saskia Macharia run for 1 yards<em> to</em><em> GER6</em>, tackled by #88 Germinetti Margherita. Time left 09:07",Pass intercepted,2,2nd,1,1st,16,19,2:56,17,13,16,19,Unknown,11,,,88,9,,intercepted,0,0,,left,0,1,3,20,0,pass,0,1,0,0,0,0,0,0,0,0,13,17,17,13,34,44,10,4,0,,,,0,0,0,0,0
281,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#30 Saskia Nühse  pass complete to #7 Kyra Fischer for 12 yards to the GER18, #7 Kyra Fischer run for no gain<em> to</em><em> GER18</em><em> for a gain of</em><em> 12</em><em> yards</em>, tackled by #9 Jirjena Renate",12 yard pass,1,1st,2,2nd,19,7,2:51,17,13,16,19,Unknown,30,7,,9,,,complete,0,0,,,12,0,4,21,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,6,18,12,4,0,,,,0,0,0,0,0
282,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele rush for 9 yards, tackled by #99 Zocca Giada<strong>. 1st down Germany</strong>",9 yard rush,2,2nd,1,1st,7,23,2:51,17,13,16,19,Unknown,,,11,99,,,rush,0,0,,,0,0,4,22,0,rush,0,0,0,0,0,0,0,0,0,0,17,13,17,13,18,27,9,2,1,,,,0,0,0,0,0
283,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #26 Pia Schwarz for 8 yards to the ITA15, #26 Pia Schwarz run for 7 yards<em> to</em><em> ITA8</em><em> for a gain of</em><em> 15</em><em> yards</em>, tackled by #9 Jirjena Renate",15 yard pass,1,1st,2,2nd,23,8,2:51,17,13,16,19,Unknown,11,26,,9,,,complete,0,0,,,8,7,4,23,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,27,42,15,5,0,,,,0,0,0,0,0
284,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #77 Anja Pietryga for 7 yards to the ITA1, #77 Anja Pietryga run for no gain<em> to</em><em> ITA1</em><em> for a gain of</em><em> 7</em><em> yards</em>, out of bounds",7 yard pass,2,2nd,3,3rd,8,1,2:51,17,13,16,19,Unknown,11,77,,,,,complete,0,0,,,7,0,4,24,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,42,49,7,2,0,,,,0,0,0,0,0
285,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #77 Anja Pietryga for 1 yards to the ITA0<strong>, touchdown</strong>. Time left 06:16",Touchdown,3,3rd,1,1st,1,,2:51,17,13,16,19,Unknown,11,77,,,,,complete,0,0,,left,1,0,4,25,0,pass,1,0,1,0,0,0,0,0,0,1,17,13,17,13,49,50,1,1,0,17,6,,6,0,6,0,6
286,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1," Germany, pass attempt, good",Touchdown,0,PAT 10 yards,1,1st,,,2:51,17,13,16,19,Unknown,,,,,,,good,0,0,,,0,0,4,26,0,pass,0,0,0,1,1,0,0,1,0,1,17,13,13,17,0,0,0,0,0,17,2,,8,0,8,0,8
287,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #99 Zocca Giada for 8 yards to the ITA13, #99 Zocca Giada run for no gain<em> to</em><em> ITA13</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #2 Anne Streil",8 yard pass,1,1st,2,2nd,20,12,4:49,17,13,16,19,Unknown,11,99,,2,,,complete,0,0,,,8,0,5,27,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,5,13,8,4,0,,,,8,0,0,8,-8
288,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #99 Zocca Giada for 4 yards to the ITA17, #99 Zocca Giada run for 2 yards<em> to</em><em> ITA19</em><em> for a gain of</em><em> 6</em><em> yards</em>, out of bounds",6 yard pass,2,2nd,3,3rd,12,6,4:49,17,13,16,19,Unknown,11,99,,,,,complete,0,0,,,4,2,5,28,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,13,19,6,3,0,,,,8,0,0,8,-8
289,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#11 Petrillo Sofia  pass incomplete to #99 Zocca Giada for 0 yards to the GER24,Pass incomplete,3,3rd,4,4th,6,6,4:49,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,5,29,0,pass,0,0,0,0,0,0,0,0,0,0,13,17,13,17,19,19,0,2,0,,,,8,0,0,8,-8
290,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #1 Fimiani Alice for 7 yards to the GER24, #1 Fimiani Alice run for no gain<em> to</em><em> GER24</em><em> for a gain of</em><em> 7</em><em> yards</em>, out of bounds<strong>. 1st down Italy</strong>",7 yard pass,4,4th,1,1st,6,24,4:49,17,13,16,19,Unknown,11,1,,,,,complete,0,0,,,7,0,5,30,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,19,26,7,2,1,,,,8,0,0,8,-8
291,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #1 Fimiani Alice for 3 yards to the GER21, #1 Fimiani Alice run for 2 yards<em> to</em><em> GER19</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #27 Dora Jung",5 yard pass,1,1st,2,2nd,24,19,4:49,17,13,16,19,Unknown,11,1,,27,,,complete,0,0,,,3,2,5,31,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,26,31,5,5,0,,,,8,0,0,8,-8
292,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #99 Zocca Giada for 11 yards to the GER8, #99 Zocca Giada run for no gain<em> to</em><em> GER8</em><em> for a gain of</em><em> 11</em><em> yards</em>, tackled by #27 Dora Jung",11 yard pass,2,2nd,3,3rd,19,8,4:49,17,13,16,19,Unknown,11,99,,27,,,complete,0,0,,,11,0,5,32,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,31,42,11,4,0,,,,8,0,0,8,-8
293,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #1 Fimiani Alice for 4 yards to the GER4, #1 Fimiani Alice run for no gain<em> to</em><em> GER4</em><em> for a gain of</em><em> 4</em><em> yards</em>, tackled by #9 Saskia Macharia",4 yard pass,3,3rd,4,4th,8,4,4:49,17,13,16,19,Unknown,11,1,,9,,,complete,0,0,,,4,0,5,33,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,42,46,4,2,0,,,,8,0,0,8,-8
294,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#11 Petrillo Sofia  pass incomplete to #99 Zocca Giada for 0 yards to the GER0. Time left 01:27,Pass incomplete,4,4th,1,1st,4,20,4:49,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,left,0,0,5,34,0,pass,0,0,0,0,0,0,0,0,0,0,13,17,17,13,46,46,0,1,0,,,,8,0,0,8,-8
295,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#11 Stefanie Thiele  pass incomplete to #77 Anja Pietryga for 0 yards to the GER10,Pass incomplete,1,1st,2,2nd,20,20,1:01,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,6,35,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,5,5,0,4,0,,,,8,0,8,0,8
296,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #77 Anja Pietryga for 10 yards to the GER15, #77 Anja Pietryga run for 6 yards<em> to</em><em> GER21</em><em> for a gain of</em><em> 16</em><em> yards</em>, tackled by #9 Jirjena Renate",16 yard pass,2,2nd,3,3rd,20,4,1:01,17,13,16,19,Unknown,11,77,,9,,,complete,0,0,,,10,6,6,36,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,5,21,16,4,0,,,,8,0,8,0,8
297,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#30 Saskia Nühse  pass incomplete to #77 Anja Pietryga for 0 yards to the ITA23,Pass incomplete,3,3rd,4,4th,4,4,1:01,17,13,16,19,Unknown,30,,,,,,incomplete,0,0,,,0,0,6,37,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,21,21,0,1,0,,,,8,0,8,0,8
298,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #77 Anja Pietryga for 6 yards to the ITA23, #77 Anja Pietryga run for 4 yards<em> to</em><em> ITA19</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by #16 Marcucci Martika<strong>. 1st down Germany</strong>",10 yard pass,4,4th,1,1st,4,19,1:01,17,13,16,19,Unknown,11,77,,16,,,complete,0,0,,,6,4,6,38,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,21,31,10,1,1,,,,8,0,8,0,8
299,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#30 Saskia Nühse  pass incomplete to #26 Pia Schwarz,Pass incomplete,1,1st,2,2nd,19,19,1:01,17,13,16,19,Unknown,30,,,,,,incomplete,0,0,,,0,0,6,39,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,31,31,0,4,0,,,,8,0,8,0,8
300,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#11 Stefanie Thiele  pass incomplete to #26 Pia Schwarz,Pass incomplete,2,2nd,3,3rd,19,19,1:01,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,6,40,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,31,31,0,4,0,,,,8,0,8,0,8
301,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #26 Pia Schwarz for 19 yards to the ITA0<strong>, touchdown</strong>. Time left 00:26",Touchdown,3,3rd,1,1st,19,,1:01,17,13,16,19,Unknown,11,26,,,,,complete,0,0,,left,19,0,6,41,0,pass,1,0,1,0,0,0,0,0,0,1,17,13,17,13,31,50,19,4,0,17,6,,14,0,14,0,14
302,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1," Germany, pass attempt, good",Touchdown,0,PAT 10 yards,1,1st,,,1:01,17,13,16,19,Unknown,,,,,,,good,0,0,,,0,0,6,42,0,pass,0,0,0,1,1,0,0,1,0,1,17,13,13,17,0,0,0,0,0,17,2,,16,0,16,0,16
303,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #54 Mengo Marta for 7 yards to the ITA12, #54 Mengo Marta run for no gain<em> to</em><em> ITA12</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #82 Zoe Song",7 yard pass,1,1st,2,2nd,20,13,0:12,17,13,16,19,Unknown,11,54,,82,,,complete,0,0,,,7,0,7,43,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,5,12,7,4,0,,,,16,0,0,16,-16
304,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,Italy timeout. Time left 00:12,Timeout Italy,2,2nd,2,2nd,13,13,0:12,17,13,16,19,Unknown,,,,,,,timeout,0,0,,left,0,0,7,44,0,no_play,0,0,0,0,0,0,0,0,0,0,13,17,13,17,12,50,38,3,1,,,,16,0,0,16,-16
305,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#11 Petrillo Sofia  pass incomplete to #93 Radisavljević Aleksandra,Pass incomplete,2,2nd,3,3rd,13,13,0:12,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,7,45,0,pass,0,0,0,0,0,0,0,0,0,0,13,17,13,17,12,12,0,3,0,,,,16,0,0,16,-16
306,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#11 Petrillo Sofia  pass incomplete to #54 Mengo Marta,Pass incomplete,3,3rd,4,4th,13,13,0:12,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,7,46,0,pass,0,0,0,0,0,0,0,0,0,0,13,17,13,17,12,12,0,3,0,,,,16,0,0,16,-16
307,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass intercepted to #9 Saskia Macharia for 25 yards to the GER13, #9 Saskia Macharia run for no gain<em> to</em><em> GER13</em>, end of play. Time left 00:01",Pass intercepted,4,4th,1,1st,13,12,0:12,17,13,16,19,Unknown,11,,,,9,,intercepted,0,0,,left,0,0,7,47,1,pass,0,1,0,0,0,0,0,0,0,0,13,17,17,13,12,37,25,3,1,,,,16,0,0,16,-16
308,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Stefanie Thiele  pass complete to #7 Kyra Fischer for 10 yards to the GER15, #7 Kyra Fischer run for 3 yards<em> to</em><em> GER18</em><em> for a gain of</em><em> 13</em><em> yards</em>, tackled by #99 Zocca Giada",13 yard pass,1,1st,2,2nd,20,7,-5:-20,17,13,16,19,Unknown,11,7,,99,,,complete,0,0,,,10,3,8,48,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,5,18,13,4,0,,,,16,0,16,0,16
309,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#30 Saskia Nühse rush for 8 yards, tackled by #9 Jirjena Renate<strong>. 1st down Germany</strong>",8 yard rush,2,2nd,1,1st,7,24,-5:-20,17,13,16,19,Unknown,,,30,9,,,rush,0,0,,,0,0,8,49,0,rush,0,0,0,0,0,0,0,0,0,0,17,13,17,13,18,26,8,2,1,,,,16,0,16,0,16
310,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#7 Kyra Fischer rush for loss of 3 yards, tackled by #8 Latera Laura",-3 yard rush,1,1st,2,2nd,24,27,-5:-20,17,13,16,19,Unknown,,,7,8,,,rush,0,0,,,0,0,8,50,0,rush,0,0,0,0,0,0,0,0,0,0,17,13,17,13,26,23,-3,5,0,,,,16,0,16,0,16
311,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,#11 Stefanie Thiele  pass incomplete to #77 Anja Pietryga for 0 yards to the ITA17,Pass incomplete,2,2nd,3,3rd,27,27,-5:-20,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,8,51,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,23,23,0,5,0,,,,16,0,16,0,16
312,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Stefanie Thiele  pass incomplete to #26 Pia Schwarz, #99 Zocca Giada",Pass incomplete,3,3rd,4,4th,27,27,-5:-20,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,8,52,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,23,23,0,5,0,,,,16,0,16,0,16
313,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,#30 Saskia Nühse  pass incomplete to #77 Anja Pietryga. Time left 16:20,Pass incomplete,4,4th,1,1st,27,20,-5:-20,17,13,16,19,Unknown,30,,,,,,incomplete,0,0,,left,0,0,8,53,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,13,17,23,23,0,5,0,,,,16,0,16,0,16
314,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Petrillo Sofia  pass complete to #1 Fimiani Alice for 6 yards to the ITA11, #1 Fimiani Alice run for no gain<em> to</em><em> ITA11</em><em> for a gain of</em><em> 6</em><em> yards</em>, tackled by #27 Dora Jung",6 yard pass,1,1st,2,2nd,20,14,2:00,17,13,16,19,Unknown,11,1,,27,,,complete,0,0,,,6,0,9,54,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,5,11,6,4,0,,,,16,0,0,16,-16
315,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,#11 Petrillo Sofia  pass incomplete to #88 Germinetti Margherita,Pass incomplete,2,2nd,3,3rd,14,14,2:00,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,9,55,0,pass,0,0,0,0,0,0,0,0,0,0,13,17,13,17,11,11,0,3,0,,,,16,0,0,16,-16
316,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Petrillo Sofia  pass complete to #1 Fimiani Alice for 10 yards to the ITA21, #1 Fimiani Alice run for no gain<em> to</em><em> ITA21</em><em> for a gain of</em><em> 10</em><em> yards</em>, out of bounds",10 yard pass,3,3rd,4,4th,14,4,2:00,17,13,16,19,Unknown,11,1,,,,,complete,0,0,,,10,0,9,56,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,11,21,10,3,0,,,,16,0,0,16,-16
317,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,#11 Petrillo Sofia  pass incomplete to #88 Germinetti Margherita. Time left 14:20,Pass incomplete,4,4th,1,1st,4,20,2:00,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,left,0,0,9,57,0,pass,0,0,0,0,0,0,0,0,0,0,13,17,17,13,21,21,0,1,0,,,,16,0,0,16,-16
318,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Stefanie Thiele  pass complete to #77 Anja Pietryga for 9 yards to the GER14, #77 Anja Pietryga run for no gain<em> to</em><em> GER14</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #9 Jirjena Renate",9 yard pass,1,1st,2,2nd,20,11,5:30,17,13,16,19,Unknown,11,77,,9,,,complete,0,0,,,9,0,10,58,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,5,14,9,4,0,,,,16,0,16,0,16
319,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Stefanie Thiele  pass complete to #30 Saskia Nühse for 6 yards to the GER20, #30 Saskia Nühse run for 3 yards<em> to</em><em> GER23</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #99 Zocca Giada",9 yard pass,2,2nd,3,3rd,11,2,5:30,17,13,16,19,Unknown,11,30,,99,,,complete,0,0,,,6,3,10,59,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,14,23,9,3,0,,,,16,0,16,0,16
320,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Stefanie Thiele  pass complete to #7 Kyra Fischer for 8 yards to the ITA19, #7 Kyra Fischer run for no gain<em> to</em><em> ITA19</em><em> for a gain of</em><em> 8</em><em> yards</em>, end of play<strong>. 1st down Germany</strong>",8 yard pass,3,3rd,1,1st,2,19,5:30,17,13,16,19,Unknown,11,7,,,,,complete,0,0,,,8,0,10,60,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,23,31,8,1,1,,,,16,0,16,0,16
321,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,#7 Kyra Fischer  pass incomplete to #11 Stefanie Thiele,Pass incomplete,1,1st,2,2nd,19,19,5:30,17,13,16,19,Unknown,7,,,,,,incomplete,0,0,,,0,0,10,61,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,31,31,0,4,0,,,,16,0,16,0,16
322,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,#30 Saskia Nühse  sacked by #14 Privitera Giulia for -11 yards to the GER20,Sack,2,2nd,3,3rd,19,30,5:30,17,13,16,19,Unknown,30,,,,,14,sack,0,0,,,0,0,10,62,0,pass,0,0,0,0,0,0,0,0,0,0,17,13,17,13,31,20,-11,4,0,,,,16,0,16,0,16
323,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Stefanie Thiele  pass complete to #30 Saskia Nühse for 11 yards to the ITA19, #30 Saskia Nühse run for no gain<em> to</em><em> ITA19</em><em> for a gain of</em><em> 11</em><em> yards</em>, tackled by #99 Zocca Giada",11 yard pass,3,3rd,4,4th,30,19,5:30,17,13,16,19,Unknown,11,30,,99,,,complete,0,0,,,11,0,10,63,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,20,31,11,5,0,,,,16,0,16,0,16
324,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#30 Saskia Nühse  pass intercepted to #43 Guglielmino Yvonne for 15 yards to the ITA4, #43 Guglielmino Yvonne run for no gain<em> to</em><em> ITA4</em>, tackled by #9 Saskia Macharia. Time left 08:50",Pass intercepted,4,4th,1,1st,19,21,5:30,17,13,16,19,Unknown,30,,,9,43,,intercepted,0,0,,left,0,0,10,64,0,pass,0,1,0,0,0,0,0,0,0,0,17,13,13,17,31,46,15,4,0,,,,16,0,16,0,16
325,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"<strong>penalty</strong> Germany Penalty, declined",,1,1st,2,2nd,21,21,1:46,17,13,16,19,Unknown,,,,,,,,1,0,,,0,0,11,65,0,no_play,0,0,0,0,0,0,0,0,0,0,13,17,13,17,4,50,46,5,1,,,,16,0,0,16,-16
326,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,2,"#11 Petrillo Sofia Spike pass complete to #1 Fimiani Alice for 11 yards to the ITA15, #1 Fimiani Alice run for no gain<em> to</em><em> ITA15</em><em> for a gain of</em><em> 11</em><em> yards</em>, tackled by #82 Zoe Song",11 yard pass,2,2nd,3,3rd,21,10,1:46,17,13,16,19,Unknown,11,1,,82,,,complete,0,0,,,11,0,11,66,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,4,15,11,5,0,,,,16,0,0,16,-16
